"[0.4080197215080261, 0.9440658092498779, -2.898392210681777e-07]","[0.34103962779045105, 0.9166750311851501, -0.008144230581820011]","[0.29241442680358887, 0.874367356300354, -0.016616443172097206]","[0.26106345653533936, 0.8357178568840027, -0.028693605214357376]","[0.23988491296768188, 0.7980496883392334, -0.04146818816661835]","[0.3278871476650238, 0.7632003426551819, -0.0067468248307704926]","[0.30355578660964966, 0.7055276036262512, -0.02792748063802719]","[0.28776758909225464, 0.6596753597259521, -0.043625202029943466]","[0.2758465111255646, 0.6228399276733398, -0.05434299260377884]","[0.35784727334976196, 0.7562628388404846, -0.015345214866101742]","[0.3042650520801544, 0.7676728963851929, -0.05143392086029053]","[0.2846739888191223, 0.8313881754875183, -0.0629337728023529]","[0.2820621132850647, 0.8813824653625488, -0.06247137486934662]","[0.3834773898124695, 0.7686628103256226, -0.02614733576774597]","[0.3310043215751648, 0.7991960644721985, -0.05988068878650665]","[0.3181508481502533, 0.8581045269966125, -0.05803726986050606]","[0.3188678026199341, 0.9021975994110107, -0.04717059060931206]","[0.4075353145599365, 0.7942029237747192, -0.03789582848548889]","[0.3641245365142822, 0.8258843421936035, -0.06046769767999649]","[0.34814736247062683, 0.8653353452682495, -0.05829818174242973]","[0.34436097741127014, 0.8970975875854492, -0.04942069575190544]",0
"[0.3901345729827881, 0.9494983553886414, -2.835710972703964e-07]","[0.32750898599624634, 0.9227249622344971, -0.00901428610086441]","[0.28064924478530884, 0.8787469863891602, -0.017029184848070145]","[0.24847421050071716, 0.8419296741485596, -0.028000283986330032]","[0.22020311653614044, 0.8106855750083923, -0.039750657975673676]","[0.31049302220344543, 0.7678504586219788, -0.005497933365404606]","[0.28866660594940186, 0.71136873960495, -0.024915214627981186]","[0.27434250712394714, 0.6664837002754211, -0.03953607380390167]","[0.26266852021217346, 0.6290982365608215, -0.0498652309179306]","[0.3422481119632721, 0.7584037780761719, -0.013579914346337318]","[0.28758275508880615, 0.7710784673690796, -0.04735938832163811]","[0.2711777687072754, 0.8369690179824829, -0.05787770077586174]","[0.27054330706596375, 0.8867868185043335, -0.0566602423787117]","[0.3698166310787201, 0.7713755369186401, -0.023789046332240105]","[0.316750168800354, 0.8062432408332825, -0.05550737306475639]","[0.30685243010520935, 0.8643521666526794, -0.0522792786359787]","[0.3087998032569885, 0.9054704904556274, -0.04072076082229614]","[0.39431700110435486, 0.7993083596229553, -0.03501824289560318]","[0.3505999445915222, 0.834267795085907, -0.055680736899375916]","[0.3382371962070465, 0.874658465385437, -0.05176349729299545]","[0.33760350942611694, 0.9044195413589478, -0.04184383153915405]",0
"[0.3845159411430359, 0.9487555027008057, -2.752539387529396e-07]","[0.32274749875068665, 0.9259211421012878, -0.009218649938702583]","[0.27786916494369507, 0.8884556889533997, -0.01911972090601921]","[0.2477361559867859, 0.8560249209403992, -0.03233786299824715]","[0.22323036193847656, 0.822539746761322, -0.046198341995477676]","[0.30333107709884644, 0.775185227394104, -0.008403986692428589]","[0.27893322706222534, 0.7153229117393494, -0.030068153515458107]","[0.2628434896469116, 0.6707435846328735, -0.04594286531209946]","[0.2500092089176178, 0.6333227157592773, -0.05687558650970459]","[0.33421066403388977, 0.7667760848999023, -0.017240220680832863]","[0.27899104356765747, 0.7771161794662476, -0.053289104253053665]","[0.25986236333847046, 0.83937668800354, -0.0647498071193695]","[0.25821635127067566, 0.8879089951515198, -0.06403902173042297]","[0.36033087968826294, 0.7794893980026245, -0.02819042094051838]","[0.3042038679122925, 0.8101709485054016, -0.061103809624910355]","[0.293662965297699, 0.8660882711410522, -0.057653412222862244]","[0.2970738410949707, 0.9068590998649597, -0.04575715959072113]","[0.3824721574783325, 0.8063007593154907, -0.04028724133968353]","[0.3341445326805115, 0.836531400680542, -0.06181858107447624]","[0.32127001881599426, 0.8747566342353821, -0.05763556808233261]","[0.3220731019973755, 0.904485821723938, -0.04727398604154587]",0
"[0.3821250796318054, 0.9503892660140991, -2.4146027044480434e-07]","[0.3141193985939026, 0.9323963522911072, -0.008353417739272118]","[0.2704088091850281, 0.8950215578079224, -0.019169732928276062]","[0.24345581233501434, 0.8625944256782532, -0.03384048864245415]","[0.22399911284446716, 0.8337634205818176, -0.0495324432849884]","[0.29840320348739624, 0.780336320400238, -0.01104181818664074]","[0.2696346640586853, 0.7216631174087524, -0.035800572484731674]","[0.25237607955932617, 0.6767259836196899, -0.054560162127017975]","[0.23928804695606232, 0.6384232640266418, -0.06745973974466324]","[0.32738789916038513, 0.771432101726532, -0.021800221875309944]","[0.27009880542755127, 0.7831459641456604, -0.06195010617375374]","[0.25074315071105957, 0.8447334170341492, -0.07556679844856262]","[0.2497672438621521, 0.8912842273712158, -0.07552362233400345]","[0.3521418571472168, 0.7823207974433899, -0.03452068567276001]","[0.293731153011322, 0.8164545893669128, -0.07023050636053085]","[0.2850293517112732, 0.875552773475647, -0.06688978523015976]","[0.29013189673423767, 0.9160434007644653, -0.05455055460333824]","[0.37381812930107117, 0.8065292835235596, -0.04853421077132225]","[0.32619956135749817, 0.8451395034790039, -0.07154631614685059]","[0.3160000145435333, 0.8849585056304932, -0.06716359406709671]","[0.31957322359085083, 0.9119824767112732, -0.05645813047885895]",0
"[0.3698563277721405, 0.9527166485786438, -2.1962989649182418e-07]","[0.3045142590999603, 0.9327463507652283, -0.00880467426031828]","[0.2638617157936096, 0.8938180208206177, -0.019845057278871536]","[0.24079686403274536, 0.855597734451294, -0.03471890464425087]","[0.22636063396930695, 0.8230697512626648, -0.05044307932257652]","[0.28713458776474, 0.783284068107605, -0.010967938229441643]","[0.26025187969207764, 0.7240830659866333, -0.03562081232666969]","[0.24412450194358826, 0.6788846254348755, -0.053700294345617294]","[0.2315099537372589, 0.6407197713851929, -0.06599736213684082]","[0.31742390990257263, 0.7753397226333618, -0.021622315049171448]","[0.26199638843536377, 0.787429690361023, -0.061813801527023315]","[0.24448435008525848, 0.8492130041122437, -0.07491303235292435]","[0.2435891181230545, 0.8958967328071594, -0.07438571006059647]","[0.34328436851501465, 0.7861983776092529, -0.03430408984422684]","[0.28671735525131226, 0.8220793008804321, -0.07012728601694107]","[0.2795895040035248, 0.8808728456497192, -0.06611082702875137]","[0.2846966087818146, 0.9205798506736755, -0.053321920335292816]","[0.3655054271221161, 0.8100910782814026, -0.0483352392911911]","[0.31873494386672974, 0.8466811180114746, -0.0710475966334343]","[0.30824723839759827, 0.8883777856826782, -0.06599244475364685]","[0.3101460039615631, 0.9169926643371582, -0.05495491251349449]",0
"[0.3651220202445984, 0.9525700807571411, -2.479221450357727e-07]","[0.30021077394485474, 0.9330655336380005, -0.007527943234890699]","[0.2597745656967163, 0.8943145871162415, -0.017196986824274063]","[0.23608620464801788, 0.8583343625068665, -0.030775045976042747]","[0.21849051117897034, 0.8290165066719055, -0.045389022678136826]","[0.282980740070343, 0.7839136719703674, -0.009571719914674759]","[0.2564176917076111, 0.7242841720581055, -0.03279795125126839]","[0.2395309954881668, 0.6798436045646667, -0.04996098205447197]","[0.22596794366836548, 0.6423670053482056, -0.061712492257356644]","[0.3136298656463623, 0.776239275932312, -0.0201872568577528]","[0.25773659348487854, 0.789391279220581, -0.05825096368789673]","[0.23895016312599182, 0.8501074314117432, -0.07072918117046356]","[0.23717626929283142, 0.8960343599319458, -0.07033856213092804]","[0.33969804644584656, 0.7877471446990967, -0.03262742981314659]","[0.2816539406776428, 0.8215486407279968, -0.06706186383962631]","[0.2737625539302826, 0.8798380494117737, -0.0630430206656456]","[0.27871572971343994, 0.9196860790252686, -0.05059513822197914]","[0.36230626702308655, 0.8122128248214722, -0.04623476043343544]","[0.3132651150226593, 0.8465840220451355, -0.06859048455953598]","[0.3025614619255066, 0.887920618057251, -0.06336963921785355]","[0.3049722909927368, 0.9169661402702332, -0.052234552800655365]",0
"[0.35536694526672363, 0.9534101486206055, -2.367213625120712e-07]","[0.29054519534111023, 0.9278846979141235, -0.009366174228489399]","[0.2461133897304535, 0.8847032189369202, -0.01939067244529724]","[0.21450617909431458, 0.8489170074462891, -0.03274048864841461]","[0.18416017293930054, 0.8220879435539246, -0.04707285761833191]","[0.27715635299682617, 0.7802222371101379, -0.01240622904151678]","[0.2513960599899292, 0.7214033007621765, -0.037456344813108444]","[0.23595333099365234, 0.6767852306365967, -0.05620769411325455]","[0.2235276848077774, 0.6386714577674866, -0.06889903545379639]","[0.3082830309867859, 0.7731035351753235, -0.0223134346306324]","[0.25269368290901184, 0.7873448729515076, -0.06320401281118393]","[0.2338874787092209, 0.8497743606567383, -0.07702622562646866]","[0.23283763229846954, 0.8952364921569824, -0.07684550434350967]","[0.33542102575302124, 0.7858359217643738, -0.03417036682367325]","[0.27800047397613525, 0.8198269009590149, -0.07116302847862244]","[0.2668627202510834, 0.8795362710952759, -0.06823360174894333]","[0.2706165313720703, 0.9190573692321777, -0.055558957159519196]","[0.35881417989730835, 0.8113773465156555, -0.04718637466430664]","[0.31050094962120056, 0.8466284275054932, -0.07179529964923859]","[0.29618039727211, 0.8875359892845154, -0.06781270354986191]","[0.2972661256790161, 0.915438175201416, -0.05682960897684097]",0
"[0.3614225387573242, 0.9487323760986328, -2.706607915570203e-07]","[0.300137460231781, 0.924094557762146, -0.010065926238894463]","[0.25735655426979065, 0.8870843648910522, -0.021786926314234734]","[0.22444528341293335, 0.8575471043586731, -0.03710390627384186]","[0.1920856535434723, 0.831191897392273, -0.05313236638903618]","[0.2784951627254486, 0.7785035371780396, -0.012396831065416336]","[0.2509215772151947, 0.7181684374809265, -0.036659661680459976]","[0.23418360948562622, 0.6739978790283203, -0.053949348628520966]","[0.22044432163238525, 0.6370449066162109, -0.06587802618741989]","[0.3080306649208069, 0.771410346031189, -0.02213304117321968]","[0.2486729621887207, 0.7876692414283752, -0.06330687552690506]","[0.22836364805698395, 0.8491435050964355, -0.07732020318508148]","[0.22592833638191223, 0.8981512188911438, -0.07763748615980148]","[0.3339216411113739, 0.7834732532501221, -0.03398014232516289]","[0.2757751941680908, 0.8215039372444153, -0.07147945463657379]","[0.2680080533027649, 0.8783844709396362, -0.06966931372880936]","[0.2738511264324188, 0.9173340797424316, -0.058084771037101746]","[0.35744255781173706, 0.8082497119903564, -0.047073788940906525]","[0.30898335576057434, 0.8420321941375732, -0.07223622500896454]","[0.29440000653266907, 0.8832806348800659, -0.06985469907522202]","[0.2937195897102356, 0.9134056568145752, -0.06041816249489784]",0
"[0.355892539024353, 0.9496448040008545, -2.404368046882155e-07]","[0.2906155288219452, 0.9252510666847229, -0.005466516129672527]","[0.2451908141374588, 0.8828102946281433, -0.016161229461431503]","[0.21187588572502136, 0.8481854796409607, -0.03150796517729759]","[0.17870034277439117, 0.8158739805221558, -0.048116810619831085]","[0.27353984117507935, 0.7811823487281799, -0.012315955944359303]","[0.24391011893749237, 0.7207021117210388, -0.038702331483364105]","[0.2260579764842987, 0.6759475469589233, -0.0576663613319397]","[0.21175137162208557, 0.6387221813201904, -0.07066786289215088]","[0.3031434714794159, 0.7757837772369385, -0.026100220158696175]","[0.2440226674079895, 0.7866063117980957, -0.06901773065328598]","[0.22159355878829956, 0.8464162349700928, -0.08386232703924179]","[0.2180277407169342, 0.8923242092132568, -0.08496417850255966]","[0.32875657081604004, 0.7903209924697876, -0.04172894358634949]","[0.26924464106559753, 0.8218440413475037, -0.08062300086021423]","[0.25499269366264343, 0.8796884417533875, -0.07887837290763855]","[0.257618248462677, 0.9179457426071167, -0.06757192313671112]","[0.3510839343070984, 0.8171290755271912, -0.05816801264882088]","[0.3028219938278198, 0.8497114181518555, -0.0849282443523407]","[0.28663724660873413, 0.8891520500183105, -0.08300622552633286]","[0.28740644454956055, 0.9164568781852722, -0.07400326430797577]",0
"[0.3459978401660919, 0.9508271217346191, -2.422959255454771e-07]","[0.2812923789024353, 0.9264377355575562, -0.005473117809742689]","[0.23371338844299316, 0.8844060897827148, -0.01568659394979477]","[0.19938281178474426, 0.8490678668022156, -0.030763207003474236]","[0.16560393571853638, 0.8167909979820251, -0.04715289920568466]","[0.2622753977775574, 0.7830620408058167, -0.011485249735414982]","[0.23427700996398926, 0.7217597365379333, -0.038024112582206726]","[0.21693846583366394, 0.6761292815208435, -0.05706171318888664]","[0.20229995250701904, 0.6376290321350098, -0.07012578099966049]","[0.2919617295265198, 0.7769386172294617, -0.02510787919163704]","[0.23155972361564636, 0.7889714241027832, -0.06829842925071716]","[0.21155187487602234, 0.850472092628479, -0.08293309807777405]","[0.209872305393219, 0.8969475626945496, -0.08374176174402237]","[0.3182172179222107, 0.790147602558136, -0.04068085178732872]","[0.2589761018753052, 0.8218143582344055, -0.08027247339487076]","[0.24677804112434387, 0.8799507021903992, -0.07849327474832535]","[0.25020337104797363, 0.9190883636474609, -0.06677766889333725]","[0.34154340624809265, 0.8148780465126038, -0.05703342705965042]","[0.2942122519016266, 0.8451108336448669, -0.08474570512771606]","[0.27796047925949097, 0.8848588466644287, -0.08311963081359863]","[0.27722907066345215, 0.9143331050872803, -0.07401450723409653]",0
"[0.3364905118942261, 0.9440574049949646, -2.297230565773134e-07]","[0.27274462580680847, 0.921594500541687, -0.004590928554534912]","[0.22630512714385986, 0.882552981376648, -0.014322700910270214]","[0.19324572384357452, 0.8492985367774963, -0.028912262991070747]","[0.16011926531791687, 0.8183809518814087, -0.0447164811193943]","[0.25535446405410767, 0.7779430747032166, -0.007346278056502342]","[0.22959333658218384, 0.7144078016281128, -0.03182671591639519]","[0.21205228567123413, 0.6691279411315918, -0.049095652997493744]","[0.19770053029060364, 0.6331740021705627, -0.06082954257726669]","[0.2840873897075653, 0.7705090641975403, -0.02070837840437889]","[0.22094933688640594, 0.7827681303024292, -0.06008909270167351]","[0.1986599862575531, 0.8457297086715698, -0.0729060247540474]","[0.1957581639289856, 0.8908407092094421, -0.07259000837802887]","[0.3087935745716095, 0.7837584614753723, -0.03604019805788994]","[0.24699154496192932, 0.8187568187713623, -0.07212050259113312]","[0.2354191541671753, 0.8748121857643127, -0.06893756985664368]","[0.24021202325820923, 0.9093453288078308, -0.05690343677997589]","[0.3300604522228241, 0.8100911378860474, -0.05207865685224533]","[0.280540406703949, 0.8509755730628967, -0.07649365812540054]","[0.2684180736541748, 0.8897961378097534, -0.07288536429405212]","[0.272777795791626, 0.9136298298835754, -0.06266408413648605]",0
"[0.32888856530189514, 0.940028727054596, -1.931700808199821e-07]","[0.26740142703056335, 0.9159509539604187, -0.008299150504171848]","[0.2241561859846115, 0.8800031542778015, -0.02325279265642166]","[0.1981016993522644, 0.849270224571228, -0.04260201379656792]","[0.17757293581962585, 0.8225722312927246, -0.06324680894613266]","[0.2528347671031952, 0.7742658853530884, -0.018377814441919327]","[0.2239941656589508, 0.7130369544029236, -0.048731930553913116]","[0.2058386653661728, 0.6666885614395142, -0.07034894078969955]","[0.1917957365512848, 0.6282621622085571, -0.08516262471675873]","[0.27888426184654236, 0.7684680223464966, -0.03238006308674812]","[0.21567876636981964, 0.78177809715271, -0.0792820081114769]","[0.1997397541999817, 0.8458672165870667, -0.09342918545007706]","[0.2034541666507721, 0.8912122845649719, -0.0924377515912056]","[0.3019193410873413, 0.7814249396324158, -0.048531025648117065]","[0.23994091153144836, 0.8167744278907776, -0.08845708519220352]","[0.23509663343429565, 0.8717578649520874, -0.08288996666669846]","[0.24665233492851257, 0.9028650522232056, -0.06876931339502335]","[0.32374653220176697, 0.8056809902191162, -0.06601118296384811]","[0.2745484709739685, 0.8510735630989075, -0.09238173067569733]","[0.2669641375541687, 0.8896942138671875, -0.0872449055314064]","[0.2777685225009918, 0.907553493976593, -0.07573166489601135]",0
"[0.32521888613700867, 0.9281906485557556, -1.501421991179086e-07]","[0.26018813252449036, 0.9104459881782532, -0.007652921602129936]","[0.2216040939092636, 0.8792605400085449, -0.023054230958223343]","[0.19737547636032104, 0.8520165681838989, -0.043714698404073715]","[0.1741589605808258, 0.8271653056144714, -0.06583268940448761]","[0.24832704663276672, 0.7676855325698853, -0.01579706370830536]","[0.22145432233810425, 0.7052838206291199, -0.04665296524763107]","[0.2026536613702774, 0.6594285368919373, -0.06821422278881073]","[0.18861934542655945, 0.6226838827133179, -0.08246324211359024]","[0.27459028363227844, 0.7628553509712219, -0.030932286754250526]","[0.21217425167560577, 0.7689632773399353, -0.07721364498138428]","[0.19093966484069824, 0.8338655233383179, -0.09116626530885696]","[0.1898990124464035, 0.8779397010803223, -0.09000950306653976]","[0.29719188809394836, 0.7749858498573303, -0.0483899787068367]","[0.233759343624115, 0.8058802485466003, -0.08902829885482788]","[0.2242368757724762, 0.8660261631011963, -0.08341606706380844]","[0.23136991262435913, 0.900862455368042, -0.06893466413021088]","[0.3166228234767914, 0.7987468838691711, -0.06716672331094742]","[0.26632827520370483, 0.8425804376602173, -0.09359116107225418]","[0.2564247250556946, 0.882468581199646, -0.08783112466335297]","[0.26446112990379333, 0.9028941988945007, -0.07577139884233475]",0
"[0.31222274899482727, 0.9244998693466187, -1.8686422720293194e-07]","[0.2495073527097702, 0.9061282873153687, -0.007017531432211399]","[0.2122977077960968, 0.873144268989563, -0.019826719537377357]","[0.19047771394252777, 0.8425880074501038, -0.037246622145175934]","[0.17213702201843262, 0.8153265118598938, -0.0561385415494442]","[0.24283646047115326, 0.7617606520652771, -0.01547361258417368]","[0.217410147190094, 0.6988421082496643, -0.04310857504606247]","[0.19969473779201508, 0.6538417935371399, -0.06351503729820251]","[0.1851932406425476, 0.6158514618873596, -0.0776531919836998]","[0.2710346281528473, 0.7556509971618652, -0.029039081186056137]","[0.20897787809371948, 0.7628467082977295, -0.0708804652094841]","[0.186356320977211, 0.8251391053199768, -0.08465860038995743]","[0.18392595648765564, 0.8704797625541687, -0.08497560769319534]","[0.2942722737789154, 0.7682408094406128, -0.0444672554731369]","[0.2312260866165161, 0.7968158721923828, -0.08185695111751556]","[0.21895965933799744, 0.8550891876220703, -0.07779765129089355]","[0.22441725432872772, 0.893582284450531, -0.06522128731012344]","[0.3135530650615692, 0.7924797534942627, -0.06101994216442108]","[0.26212361454963684, 0.8294969201087952, -0.08627786487340927]","[0.24857236444950104, 0.8688785433769226, -0.08181896805763245]","[0.2531760334968567, 0.8948222398757935, -0.07102899998426437]",0
"[0.3054050803184509, 0.9151163697242737, -2.2408343625102134e-07]","[0.245212584733963, 0.895204484462738, -0.009146417491137981]","[0.2099495232105255, 0.8605372905731201, -0.022175544872879982]","[0.18872229754924774, 0.831142246723175, -0.039364878088235855]","[0.16994796693325043, 0.8010697960853577, -0.05759190395474434]","[0.2401997447013855, 0.752292811870575, -0.015720538794994354]","[0.21515485644340515, 0.6896869540214539, -0.042960308492183685]","[0.19659778475761414, 0.6459136009216309, -0.0615842342376709]","[0.18250852823257446, 0.6098679304122925, -0.07411222904920578]","[0.2681484520435333, 0.7472065687179565, -0.027900412678718567]","[0.20465709269046783, 0.7550382018089294, -0.06970230489969254]","[0.18071097135543823, 0.8183708786964417, -0.08177876472473145]","[0.17850317060947418, 0.8614612817764282, -0.08026056736707687]","[0.2913571298122406, 0.7615211009979248, -0.04228084161877632]","[0.22539736330509186, 0.7921167016029358, -0.0802801102399826]","[0.2137361466884613, 0.8505699038505554, -0.07494905591011047]","[0.22065863013267517, 0.8839051127433777, -0.061119869351387024]","[0.3108122646808624, 0.7884331941604614, -0.05789361521601677]","[0.2571190893650055, 0.8259406089782715, -0.08326511830091476]","[0.2430943250656128, 0.8653813600540161, -0.07792960107326508]","[0.24849508702754974, 0.8879265785217285, -0.06624283641576767]",0
"[0.29920727014541626, 0.9039648771286011, -1.7935005303115759e-07]","[0.23759105801582336, 0.884040117263794, -0.010856940411031246]","[0.19709070026874542, 0.8488295078277588, -0.026807524263858795]","[0.17119616270065308, 0.8148049116134644, -0.04695216566324234]","[0.1520482897758484, 0.7835726141929626, -0.06829183548688889]","[0.23282648622989655, 0.7466960549354553, -0.020250510424375534]","[0.21026162803173065, 0.6820114254951477, -0.050239767879247665]","[0.1933383047580719, 0.6369236707687378, -0.06972341239452362]","[0.18080897629261017, 0.6009880304336548, -0.08254647254943848]","[0.2604822516441345, 0.7427729368209839, -0.03331003710627556]","[0.1972852498292923, 0.7470157146453857, -0.07937557995319366]","[0.1740981787443161, 0.8096886873245239, -0.09154276549816132]","[0.1733240783214569, 0.8527360558509827, -0.08942101150751114]","[0.2839045822620392, 0.756334662437439, -0.04892773553729057]","[0.22034098207950592, 0.7845097184181213, -0.09129675477743149]","[0.2086804211139679, 0.8402379155158997, -0.08633241802453995]","[0.2158154547214508, 0.874390184879303, -0.07180604338645935]","[0.30404070019721985, 0.780866801738739, -0.06580200046300888]","[0.25072407722473145, 0.8146517872810364, -0.09466136246919632]","[0.2381293922662735, 0.8521167635917664, -0.09031201899051666]","[0.2445710152387619, 0.876696765422821, -0.0788467675447464]",0
"[0.27977752685546875, 0.897890567779541, -1.6443611627892096e-07]","[0.22753000259399414, 0.8811471462249756, -0.012279181741178036]","[0.190354585647583, 0.8397363424301147, -0.024819012731313705]","[0.16600912809371948, 0.8007611632347107, -0.03970848396420479]","[0.13755202293395996, 0.7689694166183472, -0.05564805492758751]","[0.21928508579730988, 0.7410756349563599, -0.02061215415596962]","[0.20302678644657135, 0.6705570220947266, -0.04604867845773697]","[0.18881797790527344, 0.624160885810852, -0.06257033348083496]","[0.1772269308567047, 0.585995078086853, -0.07360270619392395]","[0.2497580200433731, 0.7362521886825562, -0.029119770973920822]","[0.18854865431785583, 0.7362890243530273, -0.06694136559963226]","[0.16542452573776245, 0.7957625985145569, -0.07614944130182266]","[0.1633489429950714, 0.837684690952301, -0.07371503859758377]","[0.2745565176010132, 0.750216007232666, -0.039721786975860596]","[0.21314550936222076, 0.7762570381164551, -0.0747612714767456]","[0.19958195090293884, 0.8310366272926331, -0.06843555718660355]","[0.20438233017921448, 0.8637826442718506, -0.054659463465213776]","[0.295553982257843, 0.7745628356933594, -0.05157754197716713]","[0.2449781745672226, 0.8005754947662354, -0.07554177194833755]","[0.2316131740808487, 0.838066577911377, -0.07000863552093506]","[0.23662011325359344, 0.8621604442596436, -0.05858095362782478]",0
"[0.27323925495147705, 0.8904364109039307, -1.9823657737561007e-07]","[0.22035697102546692, 0.8711966872215271, -0.011971249245107174]","[0.18128162622451782, 0.829937219619751, -0.02490244247019291]","[0.15371252596378326, 0.7899397611618042, -0.040394168347120285]","[0.1240776777267456, 0.7549430131912231, -0.056960608810186386]","[0.21165718138217926, 0.7304477095603943, -0.02012755535542965]","[0.19627045094966888, 0.6611254811286926, -0.045692287385463715]","[0.18290407955646515, 0.6143027544021606, -0.06256325542926788]","[0.1713721752166748, 0.5762174725532532, -0.07399212568998337]","[0.2418363243341446, 0.7250572443008423, -0.029002249240875244]","[0.18176989257335663, 0.7277527451515198, -0.06739505380392075]","[0.16018013656139374, 0.7874196171760559, -0.07698042690753937]","[0.1590815633535385, 0.8282797932624817, -0.07508444786071777]","[0.26696622371673584, 0.7393144369125366, -0.040028806775808334]","[0.20822012424468994, 0.7635155916213989, -0.07637462019920349]","[0.19429421424865723, 0.8202542662620544, -0.0703095942735672]","[0.19809319078922272, 0.8555768132209778, -0.05648190900683403]","[0.28829100728034973, 0.764942467212677, -0.05222649499773979]","[0.23864537477493286, 0.7882382869720459, -0.07800011336803436]","[0.22379985451698303, 0.8258575797080994, -0.07346073538064957]","[0.22642743587493896, 0.8520610332489014, -0.06237945333123207]",0
"[0.27032408118247986, 0.8771442174911499, -1.5562851274353307e-07]","[0.21379849314689636, 0.8530616164207458, -0.009127560071647167]","[0.17503131926059723, 0.8143205642700195, -0.02554192766547203]","[0.14771075546741486, 0.7780153155326843, -0.046117331832647324]","[0.1180315762758255, 0.7425935864448547, -0.06806636601686478]","[0.2066175937652588, 0.7183187007904053, -0.0225127711892128]","[0.189519464969635, 0.6485751271247864, -0.05131135135889053]","[0.17494302988052368, 0.6005221605300903, -0.06866682320833206]","[0.16346238553524017, 0.5626232624053955, -0.08001301437616348]","[0.2357160896062851, 0.7156452536582947, -0.03578801453113556]","[0.17332491278648376, 0.712908148765564, -0.07738636434078217]","[0.15258879959583282, 0.7732968330383301, -0.08454286307096481]","[0.15349972248077393, 0.8121566772460938, -0.08037244528532028]","[0.25989866256713867, 0.7299069166183472, -0.051514916121959686]","[0.1982237547636032, 0.7541412115097046, -0.08925370126962662]","[0.18883095681667328, 0.8113608360290527, -0.07932620495557785]","[0.19784671068191528, 0.8442844748497009, -0.06315295398235321]","[0.28082597255706787, 0.7522179484367371, -0.06858634203672409]","[0.22723069787025452, 0.7768563032150269, -0.09521616250276566]","[0.21330419182777405, 0.8162352442741394, -0.08925361186265945]","[0.2182643711566925, 0.8398320078849792, -0.07756486535072327]",0
"[0.2574484050273895, 0.862885057926178, -1.7884748615415447e-07]","[0.20702281594276428, 0.8386068940162659, -0.010925491340458393]","[0.1706486940383911, 0.7985172271728516, -0.024538395926356316]","[0.14800763130187988, 0.7624136805534363, -0.041134364902973175]","[0.13158588111400604, 0.7256022691726685, -0.058822982013225555]","[0.20066115260124207, 0.701009213924408, -0.018699342384934425]","[0.1848047524690628, 0.6312272548675537, -0.04508548602461815]","[0.1700957715511322, 0.5845440030097961, -0.06208597496151924]","[0.15892989933490753, 0.5466921329498291, -0.07328100502490997]","[0.22880913317203522, 0.6988150477409363, -0.02865794114768505]","[0.1674988716840744, 0.6929686665534973, -0.06704980134963989]","[0.14365002512931824, 0.7554217576980591, -0.07571478933095932]","[0.142662912607193, 0.7944296002388, -0.07252829521894455]","[0.25227344036102295, 0.7126458287239075, -0.04085186868906021]","[0.18891800940036774, 0.7229119539260864, -0.07816153019666672]","[0.17509981989860535, 0.7844744324684143, -0.0701790452003479]","[0.18257394433021545, 0.8197866082191467, -0.05435856431722641]","[0.2732732892036438, 0.7368729114532471, -0.05402810126543045]","[0.21700914204120636, 0.757520318031311, -0.08016885817050934]","[0.20217549800872803, 0.8000366687774658, -0.07338732481002808]","[0.20932865142822266, 0.8259081244468689, -0.060289375483989716]",0
"[0.245825856924057, 0.8503330945968628, -1.7061535118045867e-07]","[0.19845761358737946, 0.8246893882751465, -0.01399016659706831]","[0.16715914011001587, 0.7808979749679565, -0.03014536201953888]","[0.15306368470191956, 0.7395617961883545, -0.048656027764081955]","[0.15144068002700806, 0.7011832594871521, -0.06815606355667114]","[0.19875916838645935, 0.6863985061645508, -0.0211697556078434]","[0.1819218546152115, 0.6158618330955505, -0.049195464700460434]","[0.1663237065076828, 0.5691572427749634, -0.06705847382545471]","[0.15530771017074585, 0.5299878120422363, -0.07889149338006973]","[0.22736139595508575, 0.6849576234817505, -0.029647862538695335]","[0.16905204951763153, 0.6786988973617554, -0.06914249807596207]","[0.14876404404640198, 0.7409306764602661, -0.07752484828233719]","[0.15116730332374573, 0.7772196531295776, -0.074179507791996]","[0.25012704730033875, 0.698922872543335, -0.04064643010497093]","[0.18908053636550903, 0.7156726717948914, -0.07831960171461105]","[0.1783800572156906, 0.7778527140617371, -0.06850895285606384]","[0.1875843107700348, 0.8091383576393127, -0.051926955580711365]","[0.2692577540874481, 0.7225673794746399, -0.053010668605566025]","[0.21301472187042236, 0.7423446178436279, -0.07749809324741364]","[0.20151366293430328, 0.7892709970474243, -0.06818913668394089]","[0.21008442342281342, 0.8136066198348999, -0.054146524518728256]",0
